ixs_xme|0000ALX0ANOT|1|1|NOW=20110121083348|
AKTINF|MC03|12|2010|21.01.2011|08:33:48|XCRKU2B3 120520101514|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|12 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|9 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|9 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|9 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|9 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|9 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|8 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|3 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|4 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
UCET-ZAPIS|13|12|310130|0|0,00|2 000,00|
